#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Precision (%),Mean Precision (%),Histogram Limits,HistogramDetection_time_spent_on_frame (seconds),Histogram Total_time_spent_on_frame (seconds)
frame0.jpg,0,,0.8156096935,0.8158631325,0.8156096935,0.8158631325,1.1090200439,100,81.103509426,0.7,0,0
frame1148.jpg,1,"name:rect,x: 139 ,y: 41,width: 114, height: 199",0.9282166958,0.9304201603,995.3283109665,996.7075109482,1.1090200439,76.2018614977,81.103509426,,,
frame1149.jpg,1,"name:rect,x: 139 ,y: 41,width: 113, height: 199",0.9131524563,0.9153494835,996.2414634228,997.6228604317,1.1090200439,76.8548421823,81.103509426,,,
frame1150.jpg,1,"name:rect,x: 139 ,y: 41,width: 113, height: 199",0.9113285542,0.9135591984,997.1527919769,998.5364196301,1.1090200439,76.8548421823,81.103509426,,,
frame1151.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 199",0.9122741222,0.9145247936,998.0650660992,999.4509444237,1.1090200439,76.8548421823,81.103509426,,,
frame1152.jpg,1,"name:rect,x: 140 ,y: 42,width: 113, height: 198",0.9177455902,0.9199857712,998.9828116894,1000.3709301949,1.1090200439,76.5278855271,81.103509426,,,
frame1153.jpg,1,"name:rect,x: 140 ,y: 41,width: 114, height: 199",0.9128091335,0.9149839878,999.8956208229,1001.2859141827,1.1090200439,76.2018614977,81.103509426,,,
frame1154.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 199",0.9475283623,0.9495439529,1000.8431491852,1002.2354581356,1.1090200439,76.8548421823,81.103509426,,,
frame1155.jpg,1,"name:rect,x: 141 ,y: 41,width: 111, height: 200",0.9203202724,0.9224479198,1001.7634694576,1003.1579060555,1.1090200439,77.8165329613,81.103509426,,,
frame1156.jpg,1,"name:rect,x: 139 ,y: 41,width: 113, height: 200",0.916169405,0.918364048,1002.6796388626,1004.0762701035,1.1090200439,76.4826876928,81.103509426,,,
frame1157.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 199",0.9163081646,0.9184465408,1003.5959470272,1004.9947166443,1.1090200439,76.8548421823,81.103509426,,,
frame1158.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 199",0.9161539078,0.9183437824,1004.512100935,1005.9130604267,1.1090200439,76.8548421823,81.103509426,,,
frame1159.jpg,1,"name:rect,x: 140 ,y: 41,width: 112, height: 199",0.9140760899,0.9162793159,1005.4261770249,1006.8293397427,1.1090200439,77.5191104934,81.103509426,,,
frame1160.jpg,1,"name:rect,x: 140 ,y: 41,width: 112, height: 199",0.9085037708,0.910712719,1006.3346807957,1007.7400524616,1.1090200439,77.5191104934,81.103509426,,,
frame1161.jpg,1,"name:rect,x: 140 ,y: 41,width: 114, height: 199",0.910908699,0.9130125046,1007.2455894947,1008.6530649662,1.1090200439,76.2018614977,81.103509426,,,
frame1162.jpg,1,"name:rect,x: 140 ,y: 41,width: 112, height: 199",0.9028499126,0.9050278664,1008.1484394074,1009.5580928326,1.1090200439,77.5191104934,81.103509426,,,
frame1163.jpg,1,"name:rect,x: 141 ,y: 41,width: 111, height: 199",0.9587566853,0.9610874653,1009.1071960926,1010.5191802979,1.1090200439,78.1949616648,81.103509426,,,
frame1164.jpg,1,"name:rect,x: 141 ,y: 41,width: 111, height: 199",0.9052035809,0.9074368477,1010.0123996735,1011.4266171455,1.1090200439,78.1949616648,81.103509426,,,
frame1165.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 199",0.9351735115,0.9373319149,1010.947573185,1012.3639490604,1.1090200439,76.8548421823,81.103509426,,,
frame1166.jpg,1,"name:rect,x: 140 ,y: 41,width: 114, height: 198",0.9141206741,0.9163608551,1011.8616938591,1013.2803099156,1.1090200439,76.5745666724,81.103509426,,,
frame1167.jpg,1,"name:rect,x: 139 ,y: 41,width: 114, height: 199",0.900636673,0.9028713703,1012.7623305321,1014.1831812859,1.1090200439,76.2018614977,81.103509426,,,
frame1168.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 199",0.9183087349,0.9205076694,1013.680639267,1015.1036889553,1.1090200439,76.8548421823,81.103509426,,,
frame1169.jpg,1,"name:rect,x: 140 ,y: 41,width: 112, height: 198",0.9126193523,0.9150021076,1014.5932586193,1016.0186910629,1.1090200439,77.8980446927,81.103509426,,,
frame1170.jpg,1,"name:rect,x: 140 ,y: 41,width: 112, height: 199",0.9274675846,0.9296529293,1015.5207262039,1016.9483439922,1.1090200439,77.5191104934,81.103509426,,,
frame1171.jpg,1,"name:rect,x: 139 ,y: 40,width: 113, height: 200",0.9280900955,0.9301126003,1016.4488162994,1017.8784565926,1.1090200439,77.1812080537,81.103509426,,,
frame1172.jpg,1,"name:rect,x: 139 ,y: 41,width: 114, height: 199",0.9093873501,0.9115045071,1017.3582036495,1018.7899610996,1.1090200439,76.2018614977,81.103509426,,,
frame1173.jpg,1,"name:rect,x: 141 ,y: 41,width: 111, height: 199",0.9096260071,0.9117901325,1018.2678296566,1019.7017512322,1.1090200439,78.1949616648,81.103509426,,,
frame1174.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 199",0.9050447941,0.9072284698,1019.1728744507,1020.608979702,1.1090200439,76.8548421823,81.103509426,,,
frame1175.jpg,1,"name:rect,x: 140 ,y: 41,width: 112, height: 199",0.9149198532,0.9173483849,1020.0877943039,1021.5263280869,1.1090200439,77.5191104934,81.103509426,,,
frame1176.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 199",0.9236063957,0.9257633686,1021.0114006996,1022.4520914555,1.1090200439,76.8548421823,81.103509426,,,
frame1177.jpg,1,"name:rect,x: 140 ,y: 41,width: 114, height: 199",0.9072675705,0.9093532562,1021.9186682701,1023.3614447117,1.1090200439,76.2018614977,81.103509426,,,
frame1178.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 199",0.9211688042,0.923459053,1022.8398370743,1024.2849037647,1.1090200439,76.8548421823,81.103509426,,,
frame1179.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 199",0.9456684589,0.9477996826,1023.7855055332,1025.2327034474,1.1090200439,76.8548421823,81.103509426,,,
frame1180.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 199",0.9357073307,0.9380683899,1024.7212128639,1026.1707718372,1.1090200439,76.8548421823,81.103509426,,,
frame1181.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 199",0.9270784855,0.9292039871,1025.6482913494,1027.0999758244,1.1090200439,76.8548421823,81.103509426,,,
frame1182.jpg,1,"name:rect,x: 141 ,y: 41,width: 111, height: 199",0.9163668156,0.9184577465,1026.564658165,1028.0184335709,1.1090200439,78.1949616648,81.103509426,,,
frame1183.jpg,1,"name:rect,x: 139 ,y: 40,width: 114, height: 200",0.9245336056,0.9268276691,1027.4891917706,1028.94526124,1.1090200439,76.522777683,81.103509426,,,
frame1184.jpg,1,"name:rect,x: 141 ,y: 40,width: 111, height: 200",0.9235835075,0.9257133007,1028.4127752781,1029.8709745407,1.1090200439,78.5326562774,81.103509426,,,
frame1185.jpg,1,"name:rect,x: 140 ,y: 41,width: 112, height: 199",0.9051172733,0.9072959423,1029.3178925514,1030.778270483,1.1090200439,77.5191104934,81.103509426,,,
frame1186.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 198",0.9202206135,0.9226717949,1030.2381131649,1031.7009422779,1.1090200439,77.2306360883,81.103509426,,,
frame1187.jpg,1,"name:rect,x: 140 ,y: 41,width: 112, height: 199",0.9132597446,0.9153807163,1031.1513729096,1032.6163229942,1.1090200439,77.5191104934,81.103509426,,,
frame1188.jpg,1,"name:rect,x: 140 ,y: 41,width: 114, height: 198",0.9410784245,0.9432911873,1032.092451334,1033.5596141815,1.1090200439,76.5745666724,81.103509426,,,
frame1189.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 199",0.9280900955,0.9302484989,1033.0205414295,1034.4898626804,1.1090200439,76.8548421823,81.103509426,,,
frame1190.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 199",0.9283812046,0.9305388927,1033.9489226341,1035.4204015732,1.1090200439,76.8548421823,81.103509426,,,
frame1191.jpg,1,"name:rect,x: 140 ,y: 40,width: 114, height: 200",0.9213473797,0.9237327576,1034.8702700138,1036.3441343308,1.1090200439,76.522777683,81.103509426,,,
frame1192.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 199",0.9271016121,0.9293584824,1035.7973716259,1037.2734928131,1.1090200439,76.8548421823,81.103509426,,,
frame1193.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 199",0.9203042984,0.922470808,1036.7176759243,1038.1959636211,1.1090200439,76.8548421823,81.103509426,,,
frame1194.jpg,1,"name:rect,x: 139 ,y: 40,width: 115, height: 199",0.9060981274,0.9082062244,1037.6237740517,1039.1041698456,1.1090200439,76.2463343109,81.103509426,,,
frame1195.jpg,1,"name:rect,x: 139 ,y: 41,width: 114, height: 198",0.9174976349,0.9197044373,1038.5412716866,1040.0238742828,1.1090200439,76.5745666724,81.103509426,,,
frame1196.jpg,1,"name:rect,x: 139 ,y: 40,width: 114, height: 199",0.9107091427,0.9128673077,1039.4519808292,1040.9367415905,1.1090200439,76.8966995285,81.103509426,,,
frame1197.jpg,1,"name:rect,x: 139 ,y: 41,width: 114, height: 198",0.9206526279,0.9228556156,1040.3726334572,1041.8595972061,1.1090200439,76.5745666724,81.103509426,,,
frame1198.jpg,1,"name:rect,x: 139 ,y: 41,width: 115, height: 198",0.9208414555,0.9233169556,1041.2934749127,1042.7829141617,1.1090200439,75.9295499022,81.103509426,,,
frame1199.jpg,1,"name:rect,x: 139 ,y: 40,width: 115, height: 200",0.9346022606,0.9368889332,1042.2280771732,1043.7198030949,1.1090200439,75.8754863813,81.103509426,,,
frame1200.jpg,1,"name:rect,x: 140 ,y: 40,width: 113, height: 199",0.9565732479,0.9588561058,1043.1846504212,1044.6786592007,1.1090200439,77.5582551554,81.103509426,,,
frame1201.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 198",0.9055235386,0.9075934887,1044.0901739597,1045.5862526894,1.1090200439,77.2306360883,81.103509426,,,
frame1202.jpg,1,"name:rect,x: 140 ,y: 40,width: 113, height: 200",0.9026567936,0.9049136639,1044.9928307533,1046.4911663532,1.1090200439,77.1812080537,81.103509426,,,
frame1203.jpg,1,"name:rect,x: 140 ,y: 41,width: 114, height: 198",0.9238533974,0.9261360168,1045.9166841507,1047.4173023701,1.1090200439,76.5745666724,81.103509426,,,
frame1204.jpg,1,"name:rect,x: 140 ,y: 40,width: 114, height: 199",0.9178750515,0.9201600552,1046.8345592022,1048.3374624252,1.1090200439,76.8966995285,81.103509426,,,
frame1205.jpg,1,"name:rect,x: 140 ,y: 40,width: 114, height: 199",0.9131176472,0.915211916,1047.7476768494,1049.2526743412,1.1090200439,76.8966995285,81.103509426,,,
frame1206.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 198",0.9045944214,0.9067049026,1048.6522712708,1050.1593792439,1.1090200439,77.2306360883,81.103509426,,,
frame1207.jpg,1,"name:rect,x: 140 ,y: 40,width: 113, height: 200",0.9201900959,0.9222450256,1049.5724613667,1051.0816242695,1.1090200439,77.1812080537,81.103509426,,,
frame1208.jpg,1,"name:rect,x: 139 ,y: 40,width: 114, height: 200",0.9349856377,0.9370939732,1050.5074470043,1052.0187182427,1.1090200439,76.522777683,81.103509426,,,
frame1209.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 198",0.9142961502,0.9164967537,1051.4217431545,1052.9352149963,1.1090200439,77.2306360883,81.103509426,,,
frame1210.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 198",0.9116463661,0.9139688015,1052.3333895207,1053.8491837978,1.1090200439,77.2306360883,81.103509426,,,
frame1211.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 199",0.9212431908,0.9233658314,1053.2546327114,1054.7725496292,1.1090200439,76.8548421823,81.103509426,,,
frame1212.jpg,1,"name:rect,x: 140 ,y: 40,width: 114, height: 199",0.9516561031,0.9538550377,1054.2062888146,1055.7264046669,1.1090200439,76.8966995285,81.103509426,,,
frame1213.jpg,1,"name:rect,x: 139 ,y: 41,width: 114, height: 198",0.9187879562,0.9208629131,1055.1250767708,1056.64726758,1.1090200439,76.5745666724,81.103509426,,,
frame1214.jpg,1,"name:rect,x: 140 ,y: 41,width: 114, height: 198",0.9007992744,0.9029660225,1056.0258760452,1057.5502336025,1.1090200439,76.5745666724,81.103509426,,,
frame1215.jpg,1,"name:rect,x: 139 ,y: 41,width: 114, height: 198",0.9021706581,0.9043240547,1056.9280467033,1058.4545576573,1.1090200439,76.5745666724,81.103509426,,,
frame1216.jpg,1,"name:rect,x: 139 ,y: 40,width: 116, height: 199",0.9058184624,0.9080746174,1057.8338651657,1059.3626322746,1.1090200439,75.6068779501,81.103509426,,,
frame1217.jpg,1,"name:rect,x: 139 ,y: 40,width: 114, height: 199",0.9078185558,0.9099912643,1058.7416837216,1060.272623539,1.1090200439,76.8966995285,81.103509426,,,
frame1218.jpg,1,"name:rect,x: 139 ,y: 40,width: 113, height: 200",0.9110143185,0.9131348133,1059.65269804,1061.1857583523,1.1090200439,77.1812080537,81.103509426,,,
frame1219.jpg,1,"name:rect,x: 139 ,y: 41,width: 115, height: 199",0.9352576733,0.9374408722,1060.5879557133,1062.1231992245,1.1090200439,75.5598831548,81.103509426,,,
frame1220.jpg,1,"name:rect,x: 139 ,y: 41,width: 114, height: 199",0.9488537312,0.951010704,1061.5368094444,1063.0742099285,1.1090200439,76.2018614977,81.103509426,,,
frame1221.jpg,1,"name:rect,x: 139 ,y: 41,width: 115, height: 199",0.9129328728,0.9151127338,1062.4497423172,1063.9893226624,1.1090200439,75.5598831548,81.103509426,,,
frame1222.jpg,1,"name:rect,x: 140 ,y: 41,width: 112, height: 199",0.9151833057,0.917224884,1063.3649256229,1064.9065475464,1.1090200439,77.5191104934,81.103509426,,,
frame1223.jpg,1,"name:rect,x: 139 ,y: 40,width: 115, height: 200",0.9214830399,0.9236450195,1064.2864086628,1065.8301925659,1.1090200439,75.8754863813,81.103509426,,,
frame1224.jpg,1,"name:rect,x: 139 ,y: 41,width: 116, height: 198",0.9136815071,0.9158499241,1065.2000901699,1066.74604249,1.1090200439,75.2953088086,81.103509426,,,
frame1225.jpg,1,"name:rect,x: 139 ,y: 41,width: 114, height: 199",0.9402074814,0.9425625801,1066.1402976513,1067.6886050701,1.1090200439,76.2018614977,81.103509426,,,
frame1226.jpg,1,"name:rect,x: 140 ,y: 40,width: 113, height: 200",0.925519228,0.9277234077,1067.0658168793,1068.6163284779,1.1090200439,77.1812080537,81.103509426,,,
frame1227.jpg,1,"name:rect,x: 139 ,y: 41,width: 114, height: 199",0.923289299,0.9254617691,1067.9891061783,1069.541790247,1.1090200439,76.2018614977,81.103509426,,,
frame1228.jpg,1,"name:rect,x: 139 ,y: 41,width: 114, height: 199",0.9118022919,0.91406703,1068.9009084702,1070.4558572769,1.1090200439,76.2018614977,81.103509426,,,
frame1229.jpg,1,"name:rect,x: 140 ,y: 40,width: 112, height: 200",0.9216561317,0.9237873554,1069.8225646019,1071.3796446323,1.1090200439,77.851067523,81.103509426,,,
frame1230.jpg,1,"name:rect,x: 139 ,y: 41,width: 112, height: 199",0.9121727943,0.9142930508,1070.7347373962,1072.2939376831,1.1090200439,77.5191104934,81.103509426,,,
frame1231.jpg,1,"name:rect,x: 140 ,y: 40,width: 113, height: 199",0.9127810001,0.9149057865,1071.6475183964,1073.2088434696,1.1090200439,77.5582551554,81.103509426,,,
frame1232.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 199",0.9155786037,0.9178652763,1072.5630970001,1074.126708746,1.1090200439,76.8548421823,81.103509426,,,
frame1233.jpg,1,"name:rect,x: 139 ,y: 41,width: 113, height: 198",0.9271981716,0.9293327332,1073.4902951717,1075.0560414791,1.1090200439,77.2306360883,81.103509426,,,
frame1234.jpg,1,"name:rect,x: 140 ,y: 41,width: 114, height: 198",0.9257218838,0.9279141426,1074.4160170555,1075.9839556217,1.1090200439,76.5745666724,81.103509426,,,
frame1235.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 199",0.9200685024,0.9222466946,1075.3360855579,1076.9062023163,1.1090200439,76.8548421823,81.103509426,,,
frame1236.jpg,1,"name:rect,x: 139 ,y: 41,width: 115, height: 199",0.9194741249,0.9216256142,1076.2555596829,1077.8278279305,1.1090200439,75.5598831548,81.103509426,,,
frame1237.jpg,1,"name:rect,x: 139 ,y: 41,width: 114, height: 198",0.9058635235,0.9080574512,1077.1614232063,1078.7358853817,1.1090200439,76.5745666724,81.103509426,,,
frame1238.jpg,1,"name:rect,x: 140 ,y: 41,width: 114, height: 198",0.9216341972,0.9239192009,1078.0830574036,1079.6598045826,1.1090200439,76.5745666724,81.103509426,,,
frame1239.jpg,1,"name:rect,x: 141 ,y: 41,width: 112, height: 199",0.9071948528,0.9092800617,1078.9902522564,1080.5690846443,1.1090200439,77.5191104934,81.103509426,,,
frame1240.jpg,1,"name:rect,x: 139 ,y: 41,width: 115, height: 198",0.9954023361,0.9976704121,1079.9856545925,1081.5667550564,1.1090200439,75.9295499022,81.103509426,,,
frame1241.jpg,1,"name:rect,x: 140 ,y: 41,width: 113, height: 199",0.9142329693,0.916424036,1080.8998875618,1082.4831790924,1.1090200439,76.8548421823,81.103509426,,,
frame1242.jpg,1,"name:rect,x: 139 ,y: 41,width: 115, height: 199",0.9088497162,0.9109795094,1081.808737278,1083.3941586018,1.1090200439,75.5598831548,81.103509426,,,
frame1243.jpg,1,"name:rect,x: 140 ,y: 41,width: 114, height: 198",0.9178271294,0.9201478958,1082.7265644074,1084.3143064976,1.1090200439,76.5745666724,81.103509426,,,
frame1244.jpg,1,"name:rect,x: 139 ,y: 41,width: 114, height: 198",0.9258637428,0.9279241562,1083.6524281502,1085.2422306538,1.1090200439,76.5745666724,81.103509426,,,
frame1245.jpg,1,"name:rect,x: 140 ,y: 41,width: 114, height: 198",0.944085598,0.9463124275,1084.5965137482,1086.1885430813,1.1090200439,76.5745666724,81.103509426,,,
frame1246.jpg,1,"name:rect,x: 139 ,y: 41,width: 115, height: 198",0.907699585,0.9098751545,1085.5042133331,1087.0984182358,1.1090200439,75.9295499022,81.103509426,,,
frame1247.jpg,1,"name:rect,x: 139 ,y: 41,width: 115, height: 198",0.9256842136,0.927973032,1086.4298975468,1088.0263912678,1.1090200439,75.9295499022,81.103509426,,,
frame1248.jpg,1,"name:rect,x: 140 ,y: 42,width: 113, height: 197",0.9090178013,0.9114079475,1087.3389153481,1088.9377992153,1.1090200439,76.9024210663,81.103509426,,,
frame1249.jpg,1,"name:rect,x: 141 ,y: 41,width: 113, height: 198",0.8993577957,0.9015552998,1088.2382731438,1089.8393545151,1.1090200439,77.2306360883,81.103509426,,,
frame1250.jpg,1,"name:rect,x: 142 ,y: 42,width: 110, height: 197",0.9972538948,0.9994452,1089.2355270386,1090.8387997151,1.1090200439,78.9225708952,81.103509426,,,
frame1251.jpg,1,"name:rect,x: 140 ,y: 40,width: 112, height: 199",1.0140619278,1.0161304474,1090.2495889664,1091.8549301624,1.1090200439,78.231292517,81.103509426,,,
frame1252.jpg,1,"name:rect,x: 140 ,y: 40,width: 111, height: 200",0.9019448757,0.904135704,1091.1515338421,1092.7590658665,1.1090200439,78.5326562774,81.103509426,,,
frame1253.jpg,1,"name:rect,x: 142 ,y: 41,width: 111, height: 199",0.9098544121,0.9120473862,1092.0613882542,1093.6711132526,1.1090200439,78.1949616648,81.103509426,,,
frame1254.jpg,1,"name:rect,x: 143 ,y: 41,width: 109, height: 197",0.9361155033,0.9383981228,1092.9975037575,1094.6095113754,1.1090200439,80.3638164708,81.103509426,,,
frame1255.jpg,1,"name:rect,x: 144 ,y: 40,width: 110, height: 199",0.9313120842,0.9336473942,1093.9288158417,1095.5431587696,1.1090200439,79.6130292003,81.103509426,,,
frame1256.jpg,1,"name:rect,x: 143 ,y: 41,width: 113, height: 197",0.9221730232,0.9246380329,1094.8509888649,1096.4677968025,1.1090200439,77.6101230595,81.103509426,,,
frame1257.jpg,1,"name:rect,x: 144 ,y: 41,width: 111, height: 197",0.9408054352,0.9431314468,1095.7917943001,1097.4109282494,1.1090200439,78.9629695173,81.103509426,,,
frame1258.jpg,1,"name:rect,x: 144 ,y: 41,width: 113, height: 197",0.9218409061,0.9239764214,1096.7136352062,1098.3349046707,1.1090200439,77.6101230595,81.103509426,,,
frame1259.jpg,1,"name:rect,x: 144 ,y: 41,width: 113, height: 197",0.9260430336,0.9283323288,1097.6396782398,1099.2632369995,1.1090200439,77.6101230595,81.103509426,,,
frame1260.jpg,1,"name:rect,x: 145 ,y: 41,width: 113, height: 197",0.9362764359,0.9383456707,1098.5759546757,1100.2015826702,1.1090200439,77.6101230595,81.103509426,,,
frame1261.jpg,1,"name:rect,x: 144 ,y: 41,width: 115, height: 197",0.9350526333,0.9371027946,1099.511007309,1101.1386854649,1.1090200439,76.3028515241,81.103509426,,,
frame1262.jpg,1,"name:rect,x: 143 ,y: 41,width: 113, height: 198",0.9373538494,0.9397425652,1100.4483611584,1102.07842803,1.1090200439,77.2306360883,81.103509426,,,
frame1263.jpg,1,"name:rect,x: 142 ,y: 39,width: 116, height: 200",0.9450471401,0.9471337795,1101.3934082985,1103.0255618095,1.1090200439,75.917817447,81.103509426,,,
frame1264.jpg,1,"name:rect,x: 141 ,y: 40,width: 114, height: 200",0.9345436096,0.9367344379,1102.3279519081,1103.9622962475,1.1090200439,76.522777683,81.103509426,,,
frame1265.jpg,1,"name:rect,x: 142 ,y: 39,width: 114, height: 201",0.9187862873,0.921245575,1103.2467381954,1104.8835418224,1.1090200439,76.8430921333,81.103509426,,,
frame1266.jpg,1,"name:rect,x: 141 ,y: 39,width: 114, height: 201",0.9360849857,0.9384510517,1104.1828231812,1105.8219928742,1.1090200439,76.8430921333,81.103509426,,,
frame1267.jpg,1,"name:rect,x: 141 ,y: 39,width: 113, height: 201",0.940341711,0.9425609112,1105.1231648922,1106.7645537853,1.1090200439,77.506984741,81.103509426,,,
frame1268.jpg,1,"name:rect,x: 141 ,y: 39,width: 113, height: 201",0.9376358986,0.9398636818,1106.0608007908,1107.7044174671,1.1090200439,77.506984741,81.103509426,,,
frame1269.jpg,1,"name:rect,x: 142 ,y: 39,width: 110, height: 201",0.9300317764,0.9324553013,1106.9908325672,1108.6368727684,1.1090200439,79.5693230959,81.103509426,,,
frame1270.jpg,1,"name:rect,x: 141 ,y: 39,width: 109, height: 200",0.9381554127,0.940510273,1107.9289879799,1109.5773830414,1.1090200439,80.6728704367,81.103509426,,,
frame1271.jpg,1,"name:rect,x: 141 ,y: 39,width: 107, height: 199",0.9281539917,0.9303772449,1108.8571419716,1110.5077602863,1.1090200439,82.5452048524,81.103509426,,,
frame1272.jpg,1,"name:rect,x: 139 ,y: 38,width: 107, height: 200",0.9324581623,0.9348239899,1109.7896001339,1111.4425842762,1.1090200439,82.9094236048,81.103509426,,,
frame1273.jpg,1,"name:rect,x: 138 ,y: 39,width: 106, height: 199",0.9400219917,0.9423687458,1110.7296221256,1112.384953022,1.1090200439,83.3040746558,81.103509426,,,
frame1274.jpg,1,"name:rect,x: 137 ,y: 36,width: 103, height: 202",0.9449017048,0.9470970631,1111.6745238304,1113.3320500851,1.1090200439,86.8418556114,81.103509426,,,
frame1275.jpg,1,"name:rect,x: 137 ,y: 35,width: 102, height: 202",0.938829422,0.9412889481,1112.6133532524,1114.2733390331,1.1090200439,86.7162187917,81.103509426,,,
frame1276.jpg,1,"name:rect,x: 134 ,y: 35,width: 106, height: 202",0.9511971474,0.9534029961,1113.5645503998,1115.2267420292,1.1090200439,77.9995347755,81.103509426,,,
frame1277.jpg,1,"name:rect,x: 132 ,y: 35,width: 106, height: 202",0.9279558659,0.9303963184,1114.4925062656,1116.1571383476,1.1090200439,77.9995347755,81.103509426,,,
frame1278.jpg,1,"name:rect,x: 130 ,y: 36,width: 105, height: 202",0.9381761551,0.9404866695,1115.4306824207,1117.0976250172,1.1090200439,78.7394918518,81.103509426,,,
frame1279.jpg,1,"name:rect,x: 129 ,y: 35,width: 104, height: 202",0.9273171425,0.9295313358,1116.3579995632,1118.027156353,1.1090200439,79.4936228723,81.103509426,,,
frame1280.jpg,1,"name:rect,x: 127 ,y: 35,width: 105, height: 202",0.948384285,0.950681448,1117.3063838482,1118.977837801,1.1090200439,78.7394918518,81.103509426,,,
frame1281.jpg,1,"name:rect,x: 124 ,y: 34,width: 105, height: 204",0.9412353039,0.9434888363,1118.2476191521,1119.9213266373,1.1090200439,78.660130719,81.103509426,,,
frame1282.jpg,1,"name:rect,x: 124 ,y: 34,width: 103, height: 203",0.9799425602,0.9823191166,1119.2275617123,1120.9036457539,1.1090200439,79.8685213415,81.103509426,,,
frame1283.jpg,1,"name:rect,x: 122 ,y: 34,width: 106, height: 202",0.970338583,0.972566843,1120.1979002953,1121.8762125969,1.1090200439,77.3148577255,81.103509426,,,
frame1284.jpg,1,"name:rect,x: 121 ,y: 34,width: 105, height: 203",0.9114120007,0.913629055,1121.1093122959,1122.7898416519,1.1090200439,77.6639821237,81.103509426,,,
frame1285.jpg,1,"name:rect,x: 120 ,y: 35,width: 103, height: 203",0.9087388515,0.9109268188,1122.0180511475,1123.7007684708,1.1090200439,78.4573211079,81.103509426,,,
frame1286.jpg,1,"name:rect,x: 121 ,y: 36,width: 103, height: 200",0.9151980877,0.9175121784,1122.9332492352,1124.6182806492,1.1090200439,78.9078922224,81.103509426,,,
frame1287.jpg,1,"name:rect,x: 118 ,y: 35,width: 101, height: 202",0.927562952,0.9297575951,1123.8608121872,1125.5480382443,1.1090200439,80.3835165367,81.103509426,,,
frame1288.jpg,1,"name:rect,x: 116 ,y: 34,width: 104, height: 204",0.9165177345,0.9185695648,1124.7773299217,1126.4666078091,1.1090200439,78.0235712281,81.103509426,,,
frame1289.jpg,1,"name:rect,x: 113 ,y: 37,width: 109, height: 203",0.9231688976,0.9254882336,1125.7004988194,1127.3920960426,1.1090200439,72.9039126963,81.103509426,,,
frame1290.jpg,1,"name:rect,x: 114 ,y: 35,width: 108, height: 205",0.9352474213,0.937693119,1126.6357462406,1128.3297891617,1.1090200439,74.1435526375,81.103509426,,,
frame1291.jpg,1,"name:rect,x: 113 ,y: 36,width: 106, height: 206",0.9344148636,0.9367845058,1127.5701611042,1129.2665736675,1.1090200439,74.5083002526,81.103509426,,,
frame1292.jpg,1,"name:rect,x: 110 ,y: 36,width: 109, height: 205",0.9202222824,0.9225232601,1128.4903833866,1130.1890969277,1.1090200439,72.8359130396,81.103509426,,,
frame1293.jpg,1,"name:rect,x: 109 ,y: 36,width: 111, height: 205",0.9065387249,0.9088704586,1129.3969221115,1131.0979673863,1.1090200439,71.5424264738,81.103509426,,,
frame1294.jpg,1,"name:rect,x: 109 ,y: 36,width: 111, height: 205",0.9193642139,0.9215829372,1130.3162863255,1132.0195503235,1.1090200439,71.5424264738,81.103509426,,,
frame1295.jpg,1,"name:rect,x: 108 ,y: 36,width: 113, height: 205",0.928606987,0.9308581352,1131.2448933125,1132.9504084587,1.1090200439,70.2940800953,81.103509426,,,
frame1296.jpg,1,"name:rect,x: 109 ,y: 36,width: 109, height: 205",0.9261143208,0.9282441139,1132.1710076332,1133.8786525726,1.1090200439,72.8359130396,81.103509426,,,
frame1297.jpg,1,"name:rect,x: 108 ,y: 34,width: 110, height: 206",0.9304900169,0.9326379299,1133.1014976502,1134.8112905026,1.1090200439,73.0877070008,81.103509426,,,
